name,facility_type,prefecture,city,address,postal_code,latitude,longitude,osm_type,osm_id,website
陸上競技場,陸上競技場・トラック,愛知県,,,,35.1020344,137.1473913,way,977024436,
ミニスポーツ広場,陸上競技場・トラック,愛知県,,,,35.1617424,136.9118417,way,1055417993,
ミニスポーツ広場,陸上競技場・トラック,愛知県,,,,35.1605498,136.922762,way,1055433320,
山びこの丘 グラウンド,陸上競技場・トラック,愛知県,,,,34.9970738,137.556241,way,1180709081,
第2グラウンド,陸上競技場・トラック,愛知県,,,,35.1403472,136.974123,way,1316299586,
愛知県体育館,競技場,愛知県,,,,35.1830269,136.9027722,way,1384003268,
雪そりゲレンデ,陸上競技場・トラック,愛知県,,,,35.2172178,137.4072806,way,1394892291,
雪あそび広場,陸上競技場・トラック,愛知県,,,,35.2170664,137.4079226,way,1394892292,
陸上競技場,陸上競技場・トラック,愛知県,,,,35.1844255,137.1177672,way,1431487559,
陸上競技場,陸上競技場・トラック,愛知県,,,,34.8051099,137.1750341,relation,7245358,
豊橋公園 陸上競技場,陸上競技場・トラック,愛知県,,,,34.7690395,137.3989357,relation,8366000,
石垣池公園陸上競技場,陸上競技場・トラック,三重県,,,,34.8574927,136.5691253,way,387523500,
上野運動公園競技場,陸上競技場・トラック,三重県,,,,34.7793944,136.1273427,way,548870238,
児童用ソフトボール場,陸上競技場・トラック,三重県,,,,34.7736982,136.5327883,way,560405947,
イナベモータースポーツランド,陸上競技場・トラック,三重県,,,,35.1463491,136.5724108,way,630416410,https://inabe-msl.com/
多目的広場,陸上競技場・トラック,三重県,,,,34.1107219,136.2290593,way,1207977169,
米原市立山東グラウンド,陸上競技場・トラック,滋賀県,,,,35.3727808,136.3692644,node,416362432,
彦根陸上競技場,陸上競技場・トラック,滋賀県,,,,35.2812592,136.2560209,node,416778255,
第一グラウンド,陸上競技場・トラック,滋賀県,,,,34.977699,135.9637899,way,243895064,
多目的グラウンド,陸上競技場・トラック,滋賀県,,,,34.9608272,136.1619922,way,258551275,
水口スポーツの森 陸上競技場,陸上競技場・トラック,滋賀県,,,,34.9607545,136.1643596,way,258551276,
東大津高等学校グランド,陸上競技場・トラック,滋賀県,,,,34.9722029,135.9452597,way,305808107,
陸上競技場,陸上競技場・トラック,滋賀県,,,,35.0563659,136.0520609,way,342739860,
野村グラウンド,陸上競技場・トラック,滋賀県,,,,35.0236875,135.9539117,way,457123684,
湖南市市民グラウンド陸上競技場,陸上競技場・トラック,滋賀県,湖南市,湖南市 7,,35.0172831,136.1296049,way,497425718,https://www.city.konan.shiga.jp/guide/shisetsu/ground.htm
サッカーグラウンド,陸上競技場・トラック,滋賀県,,,,34.9311977,136.1785398,way,539140717,
布引運動公園陸上競技場,陸上競技場・トラック,滋賀県,,,,35.0840269,136.1956697,way,625486977,
運動場,陸上競技場・トラック,滋賀県,,,,35.0445606,136.0682769,way,737546140,
土山体育館,陸上競技場・トラック,滋賀県,,,,34.9318424,136.2954865,way,1090963683,
土山中学校運動場,陸上競技場・トラック,滋賀県,,,,34.9305345,136.2967603,way,1090963975,
多目的運動広場,陸上競技場・トラック,滋賀県,,,,34.9055858,135.9196735,way,1251923927,
平和堂げんきっこフィールド,陸上競技場・トラック,滋賀県,,,,35.2823202,136.2593089,way,1377143300,
皇子山陸上競技場,陸上競技場・トラック,滋賀県,,,,35.0170929,135.8567653,relation,5253447,
ゲートボール場,陸上競技場・トラック,京都府,,,,35.2859585,135.067909,way,56015865,
ゲートボール場,陸上競技場・トラック,京都府,,,,35.2938026,135.0554436,way,56016368,
ゲートボール場,陸上競技場・トラック,京都府,,,,35.2796653,135.0423951,way,58072529,
立命館大学原谷総合グラウンド野球場,陸上競技場・トラック,京都府,,,,35.0414924,135.7137969,way,115818664,
府立大学グラウンド,陸上競技場・トラック,京都府,,,,35.0455744,135.7632629,way,119039333,
グラウンド,陸上競技場・トラック,京都府,,,,35.0749012,135.768107,way,158856064,
京都大学 宇治グラウンド,陸上競技場・トラック,京都府,,,,34.911034,135.8089468,way,176732311,
球技場A,陸上競技場・トラック,京都府,,,,34.8731144,135.8043225,way,177821637,
城南の丘グラウンド,陸上競技場・トラック,京都府,,,,34.8758166,135.7932809,way,177981336,
球技場B,陸上競技場・トラック,京都府,,,,34.8713872,135.80445,way,177981339,
サッカー場・野球場,陸上競技場・トラック,京都府,,,,34.9519185,135.7736893,way,193848477,
大宅中学運動場,陸上競技場・トラック,京都府,,,,34.9663008,135.8216299,way,217531806,
伏見公園グランド,陸上競技場・トラック,京都府,,,,34.929147,135.7663891,way,222474205,
大山崎町体育館,競技場,京都府,,,,34.9046248,135.6957933,way,290371798,
東山グラウンド,陸上競技場・トラック,京都府,,,,35.0138506,135.7929951,way,292384125,
京都府立福知山高等学校 岳南グラウンド,陸上競技場・トラック,京都府,,,,35.2925776,135.1489411,way,349859832,
美山長谷運動広場陸上競技場,陸上競技場・トラック,京都府,,,,35.2787055,135.5363624,way,433265439,
陸上競技場,陸上競技場・トラック,京都府,,,,35.1667166,135.4132924,way,449029006,
競技場,陸上競技場・トラック,京都府,,,,35.0112734,135.5508954,way,474357754,
自由広場,陸上競技場・トラック,京都府,,,,34.9767269,135.8123136,way,480857980,
フットサルコート,陸上競技場・トラック,京都府,,,,34.902698,135.7023562,way,486411076,
陸上競技場,陸上競技場・トラック,京都府,,,,34.8714749,135.8062049,way,497574263,
第2競技場,陸上競技場・トラック,京都府,,,,34.8732965,135.8059897,way,567799441,
福田金属箔粉工業（株）多目的グラウンド,陸上競技場・トラック,京都府,,,,34.9737435,135.8018136,way,571167392,
下段グラウンド,陸上競技場・トラック,京都府,,,,34.8328131,135.7176062,way,575385617,
グラウンド,陸上競技場・トラック,京都府,,,,34.8331752,135.7180356,way,575385618,
吉原グラウンド,陸上競技場・トラック,京都府,,,,35.6197374,135.0540205,way,584362056,
旧市立成徳中学校グラウンド,陸上競技場・トラック,京都府,,,,34.9995459,135.757428,way,587852307,
京都市西京極総合運動公園陸上競技場兼球技場,陸上競技場・トラック,京都府,,,,34.9934356,135.7139793,way,664199971,
加悦小中学校グラウンド,陸上競技場・トラック,京都府,,,,35.5072025,135.091289,way,738599219,
網野体育センター,陸上競技場・トラック,京都府,,,,35.6822426,135.0245618,way,773064996,
ミズノスポーツプラザ京都伏見,陸上競技場・トラック,京都府,,,,34.9407629,135.7773712,way,923397046,
園部公園陸上競技場,陸上競技場・トラック,京都府,,,,35.1088497,135.4663972,way,1107357959,
網野町民グランド,陸上競技場・トラック,京都府,,,,35.6803754,135.0190397,way,1225125836,
多目的広場,陸上競技場・トラック,京都府,,,,34.9119249,135.7135595,way,1279602118,
テニス兼バレーコート,陸上競技場・トラック,京都府,,,,34.9115808,135.7133389,way,1279603660,
川口市民公園,陸上競技場・トラック,京都府,,,,34.8805278,135.7183351,way,1415599406,
陸上競技場,陸上競技場・トラック,京都府,,,,34.9510214,135.7737101,relation,2610421,
多目的広場,陸上競技場・トラック,京都府,,,,34.9840533,135.8118663,relation,7091091,
多目的グランド,陸上競技場・トラック,大阪府,,,,34.7979852,135.504391,node,11370128401,
ヤンマースタジアム長居,競技場,大阪府,,,,34.6141092,135.5185117,way,66676943,
運動場,陸上競技場・トラック,大阪府,,,,34.8124961,135.5404011,way,111553637,
多目的球技広場,競技場,大阪府,,,,34.6673336,135.6289954,way,136557894,
グランド,陸上競技場・トラック,大阪府,,,,34.4449465,135.5770906,way,137186902,
スポーツ広場A,陸上競技場・トラック,大阪府,,,,34.7738331,135.4846528,way,155760233,
大阪大学豊中キャンパスグラウンド,陸上競技場・トラック,大阪府,,,,34.8063661,135.4564752,way,157119839,
関西電力総合運動場,陸上競技場・トラック,大阪府,,,,34.8404175,135.5177669,way,159017481,
長柄東河川敷グラウンド,陸上競技場・トラック,大阪府,,,,34.7107695,135.5195527,way,181407817,
多目的グラウンド,陸上競技場・トラック,大阪府,,,,34.8375186,135.5017567,way,194850885,
スポーツ広場,陸上競技場・トラック,大阪府,,,,34.800354,135.5378961,way,202361306,
いきいきらんど,陸上競技場・トラック,大阪府,,,,34.7849011,135.6887545,way,220108583,
少年球技場,陸上競技場・トラック,大阪府,,,,34.8143704,135.5368722,way,222438752,
人工芝グラウンド,陸上競技場・トラック,大阪府,,,,34.6512285,135.5924921,way,229135732,
陸上競技場,陸上競技場・トラック,大阪府,,,,34.8244744,135.6090377,way,229734660,
大阪市立都島中学校 第2グラウンド,陸上競技場・トラック,大阪府,,,,34.7061057,135.5248575,way,249476912,
柴島浄水場グランド,陸上競技場・トラック,大阪府,,,,34.7347883,135.5151913,way,273308144,
金岡公園陸上競技場,陸上競技場・トラック,大阪府,,,,34.5705162,135.5075879,way,352202109,
二色の浜公園スポーツ広場,陸上競技場・トラック,大阪府,,,,34.4375868,135.3376581,way,368360451,
運動場,陸上競技場・トラック,大阪府,,,,34.8598372,135.5773065,way,407475475,
３００ｍトラック,陸上競技場・トラック,大阪府,,,,34.8489423,135.5435181,way,422892948,
岸和田中央公園スポーツ広場,陸上競技場・トラック,大阪府,,,,34.4709958,135.3956801,way,427197764,
陸上トラック,陸上競技場・トラック,大阪府,,,,34.8283409,135.6404367,way,430470560,
牧田グラウンド,陸上競技場・トラック,大阪府,,,,34.8194382,135.5994159,way,452806396,
陸上競技場,陸上競技場・トラック,大阪府,,,,34.6274643,135.5813586,way,458025135,
青山台運動広場,陸上競技場・トラック,大阪府,,,,34.8250496,135.5019195,way,460549477,
第2グラウンド,陸上競技場・トラック,大阪府,,,,34.7412823,135.6607057,way,475081381,
長池運動場,陸上競技場・トラック,大阪府,,,,34.6227302,135.5184328,way,478359204,
青少年運動広場,陸上競技場・トラック,大阪府,,,,34.7780452,135.5660463,way,489986903,
服部緑地陸上競技場,陸上競技場・トラック,大阪府,,,,34.7791805,135.4847668,way,495444728,
多目的球技場,陸上競技場・トラック,大阪府,,,,34.729084,135.5664698,way,512319615,
グラウンド,陸上競技場・トラック,大阪府,,,,34.5181022,135.5403121,way,550290205,
鶴浜緑地運動場,陸上競技場・トラック,大阪府,,,,34.6408016,135.4482673,way,619597812,
鶴浜コミュニティ広場,陸上競技場・トラック,大阪府,,,,34.6399504,135.4512975,way,619597814,
球技広場,陸上競技場・トラック,大阪府,,,,34.5620007,135.5309802,way,624601406,
グラウンド,陸上競技場・トラック,大阪府,,,,34.8402503,135.5781927,way,649419024,
第2グラウンド,陸上競技場・トラック,大阪府,,,,34.7596091,135.5408789,way,654991217,
万博記念競技場,競技場,大阪府,,,,34.8103715,135.5426667,way,686373518,
山田川運動広場,陸上競技場・トラック,大阪府,,,,34.7830697,135.5424655,way,702587040,
スポーツ広場B（臨時駐車場）,陸上競技場・トラック,大阪府,,,,34.5622768,135.5323744,way,717537752,
スポーツ広場A,陸上競技場・トラック,大阪府,,,,34.5613723,135.5324834,way,717537753,
運動広場,陸上競技場・トラック,大阪府,,,,34.5470131,135.5121815,way,717537759,
運動場,陸上競技場・トラック,大阪府,,,,34.533549,135.4474872,way,993857272,
東大阪市立ウィルチェアスポーツコート,陸上競技場・トラック,大阪府,,,,34.6685953,135.6275129,way,1005087905,https://hanazono-wheelchair-hos.com/
グラウンド,陸上競技場・トラック,大阪府,,,,34.5165418,135.4287295,way,1011678711,
陸上競技場,陸上競技場・トラック,大阪府,,,,34.8189423,135.6837608,way,1063648607,
グラウンド,陸上競技場・トラック,大阪府,,,,34.3806678,135.338378,way,1121222723,
アーバンスポーツゾーン,陸上競技場・トラック,大阪府,,,,34.5405644,135.559217,way,1150734151,
大阪市立新庄小学校 第2運動場,陸上競技場・トラック,大阪府,,,,34.7474311,135.5298492,way,1180751008,
大塚 グラウンド,陸上競技場・トラック,大阪府,,,,34.5757419,135.5623318,way,1191397802,
沢之町運動場,陸上競技場・トラック,大阪府,,,,34.6036258,135.5022474,way,1233527535,
大川グラウンド,陸上競技場・トラック,大阪府,,,,34.71381,135.5208052,way,1303588959,
関西外国語大学 中宮キャンパス 陸上競技場,陸上競技場・トラック,大阪府,,,,34.823784,135.6615559,way,1373216877,
市立北片鉾ゲートボール場,陸上競技場・トラック,大阪府,,,,34.8359284,135.6738751,way,1382677371,
小学校グラウンド,陸上競技場・トラック,大阪府,,,,34.5105141,135.5428765,way,1459429173,
中学校・高等学校グラウンド,陸上競技場・トラック,大阪府,,,,34.5126444,135.5421583,way,1459429176,
総合グラウンド,競技場,大阪府,,,,34.4526338,135.4547974,relation,2449238,
ポニー広場,陸上競技場・トラック,兵庫県,,,,34.7160084,135.1148973,node,4702936351,
ベイコム陸上競技場,陸上競技場・トラック,兵庫県,,,,34.7303688,135.421921,way,94120114,http://aspf.or.jp/park/kinen/stadium.html
明石公園陸上競技場,陸上競技場・トラック,兵庫県,,,,34.6537078,134.9893557,way,196418170,
ユニバー記念競技場,競技場,兵庫県,,,,34.682362,135.0803882,way,196441509,
第2グラウンド,陸上競技場・トラック,兵庫県,,,,34.8771368,134.6571493,way,243543816,
第1グラウンド,陸上競技場・トラック,兵庫県,,,,34.8782975,134.6580492,way,243543818,
南グラウンド,陸上競技場・トラック,兵庫県,,,,34.8683544,134.6920416,way,250302175,
青山スポーツ広場,陸上競技場・トラック,兵庫県,,,,34.8503104,134.6328551,way,250479276,
加古川運動公園陸上競技場,陸上競技場・トラック,兵庫県,,,,34.8080287,134.8257668,way,296892600,
広場,陸上競技場・トラック,兵庫県,,,,34.7669535,135.4343663,way,316899652,
海浜公園球技場,陸上競技場・トラック,兵庫県,,,,34.643908,135.1320341,way,320467168,
多目的グラウンド,陸上競技場・トラック,兵庫県,,,,34.6269959,135.0633459,way,320476390,
市島市民グラウンド,陸上競技場・トラック,兵庫県,丹波市市島町上垣902-1,丹波市市島町上垣902-1,669-4321,35.2169756,135.1342978,way,338216974,https://yoyakunomado.com/tamba/user/index.jsp
球技グラウンド,陸上競技場・トラック,兵庫県,,,,34.6638712,135.1279873,way,352010351,
三輪小学校グラウンド,陸上競技場・トラック,兵庫県,,,,34.8908823,135.2292617,way,382419059,
王子スポーツセンター補助競技場,陸上競技場・トラック,兵庫県,,,,34.7119513,135.2158245,way,413045873,
西宮南高校グラウンド,陸上競技場・トラック,兵庫県,,,,34.7039879,135.3644175,way,424473191,
武庫川女子大学 総合スタジアム,陸上競技場・トラック,兵庫県,,,,34.7014128,135.3659108,way,424473193,
兵庫医科大学 総合グラウンド,陸上競技場・トラック,兵庫県,,,,34.7001784,135.367095,way,424574903,
馬事公苑,陸上競技場・トラック,兵庫県,,,,34.7154053,135.1156672,way,431199400,https://shiawasenomura.org/exercise/horse.html
第1グラウンド,陸上競技場・トラック,兵庫県,,,,34.7177808,135.2146654,way,455255196,
伊丹市立堀池運動公園,陸上競技場・トラック,兵庫県,,,,34.7720927,135.3960168,way,480425546,
荒川連合自治会グランド,陸上競技場・トラック,兵庫県,,,,34.8130674,134.6562905,way,494182907,
洲本市立スポーツ施設市民交流センター 陸上競技場,陸上競技場・トラック,兵庫県,,,,34.3353885,134.8753013,way,538740714,
陸上競技場,陸上競技場・トラック,兵庫県,,,,34.7820544,134.8002255,way,557076584,
三木総合防災公園競技場,陸上競技場・トラック,兵庫県,,,,34.7828594,135.0538705,way,557819445,
潮芦屋運動場,陸上競技場・トラック,兵庫県,,,,34.7126836,135.3116299,way,633894898,
北グラウンド,陸上競技場・トラック,兵庫県,,,,34.7293333,135.2294872,way,653715202,
グラウンド,陸上競技場・トラック,兵庫県,,,,34.7623671,135.3506398,way,653818642,
本庄中央グラウンド,陸上競技場・トラック,兵庫県,,,,34.7198882,135.2864113,way,656867547,
グラウンド,陸上競技場・トラック,兵庫県,,,,34.7185402,135.2915653,way,656874755,
多目的広場,陸上競技場・トラック,兵庫県,,,,34.8309977,134.7290633,way,664849464,
私立姫路女学院中学校・高等学校,陸上競技場・トラック,兵庫県,姫路市,姫路市 83番地,6700964,34.8230281,134.6904328,way,680099814,https://www.himeji-jogakuin.ed.jp/
スポーツ広場,陸上競技場・トラック,兵庫県,,,,34.7442331,135.178627,way,686999933,
神戸北シニア専用グランド,陸上競技場・トラック,兵庫県,,,,34.8166214,135.2071483,way,863828563,
県立八鹿高等学校,陸上競技場・トラック,兵庫県,,,,35.4029933,134.7634309,way,891020566,
ダイセル専用,陸上競技場・トラック,兵庫県,,,,34.7376071,135.445132,way,936159069,
市立志方東小学校,陸上競技場・トラック,兵庫県,,,,34.8322463,134.8377364,way,956108987,
市立川西小学校,陸上競技場・トラック,兵庫県,,,,34.7793965,134.8226852,way,956108995,
市立阿弥陀小学校,陸上競技場・トラック,兵庫県,,,,34.7976681,134.7822204,way,956288177,
市立竜山中学校,陸上競技場・トラック,兵庫県,,,,34.7806412,134.7859178,way,960110402,
町立稲美北中学校,陸上競技場・トラック,兵庫県,,,,34.7616072,134.9066196,way,960879299,
運動場,陸上競技場・トラック,兵庫県,,,,34.7497227,134.7959455,way,961638439,
加古川西スポーツ広場,陸上競技場・トラック,兵庫県,,,,34.7890171,134.8314608,way,982136541,
加古川運動公園陸上競技場,陸上競技場・トラック,兵庫県,,,,34.8080536,134.8261482,way,989796606,
陸上競技場アレオ,陸上競技場・トラック,兵庫県,,,,34.8557033,134.9661421,way,1055881303,
六甲アイランド高等学校グランド,陸上競技場・トラック,兵庫県,,,,34.6859599,135.2728593,way,1355138200,
ノエビアスタジアム神戸,競技場,兵庫県,,,,34.6567012,135.168992,relation,1721297,https://www.noevir-stadium.jp/
姫路市立 陸上競技場,陸上競技場・トラック,兵庫県,,,,34.82181,134.6711083,relation,2335804,
芝コース,陸上競技場・トラック,兵庫県,,,,34.7805783,135.3635064,relation,5397587,
ダートコース,陸上競技場・トラック,兵庫県,,,,34.780801,135.3628274,relation,5397588,
障害コース,陸上競技場・トラック,兵庫県,,,,34.780786,135.3628324,relation,5397589,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.4785054,135.7876575,node,4540857578,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.6461081,135.7470421,node,4548023531,
鴻ノ池 陸上競技場,陸上競技場・トラック,奈良県,,,,34.6975872,135.8291691,way,99285705,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.5745805,135.8191062,way,162187988,
健民グラウンド,陸上競技場・トラック,奈良県,,,,34.6902398,135.6928489,way,195045501,
中央第二武道場,陸上競技場・トラック,奈良県,,,,34.696286,135.8285609,way,206266355,
中央武道場,陸上競技場・トラック,奈良県,,,,34.6947493,135.8272554,way,257424344,
三郷中学校 グラウンド,陸上競技場・トラック,奈良県,,,,34.599357,135.693699,way,344042069,
池の平公園グラウンド,陸上競技場・トラック,奈良県,,,,34.0307348,135.9553998,way,359032873,
吉野町立吉野中学校グラウンド,陸上競技場・トラック,奈良県,,,,34.3953647,135.8733944,way,416328574,
グラウンド,陸上競技場・トラック,奈良県,,,,34.4123831,135.8930992,way,416497613,
運動場,陸上競技場・トラック,奈良県,,,,34.6481689,135.7567597,way,422114758,
補助競技場,陸上競技場・トラック,奈良県,,,,34.6995242,135.830126,way,426782337,
投てき練習場,陸上競技場・トラック,奈良県,,,,34.7005069,135.8308052,way,426782339,
橿原営農グランド,陸上競技場・トラック,奈良県,,,,34.5125964,135.8035078,way,434977567,
屋根付運動場,陸上競技場・トラック,奈良県,,,,34.4915771,135.7730696,way,454019465,
グラウンド,陸上競技場・トラック,奈良県,,,,33.9678217,135.8553001,way,454894835,
多目的運動場,陸上競技場・トラック,奈良県,,,,34.355677,135.9171713,way,454894841,
下市中央公園,陸上競技場・トラック,奈良県,,,,34.3656747,135.7878971,way,454894968,
多目的広場,陸上競技場・トラック,奈良県,,,,34.7005822,135.8328709,way,455101966,
グラウンド,陸上競技場・トラック,奈良県,,,,34.7300955,135.7123658,way,455102002,
陸上競技場,陸上競技場・トラック,奈良県,,,,34.4892763,135.7922635,way,455102250,
庭球場,陸上競技場・トラック,奈良県,,,,34.4908634,135.7920845,way,455102261,
グラウンド,陸上競技場・トラック,奈良県,,,,34.5758115,135.7382143,way,455314334,
グラウンド,陸上競技場・トラック,奈良県,,,,34.6238157,135.701914,way,455314433,
運動場,陸上競技場・トラック,奈良県,,,,34.6444338,135.8294369,way,456799654,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.4927223,135.7733084,way,457418726,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.5307653,135.8389011,way,457922995,
グラウンド,陸上競技場・トラック,奈良県,,,,34.7128705,135.7109423,way,460188316,
運動場,陸上競技場・トラック,奈良県,,,,34.6926926,135.8360784,way,462354718,
當麻健民運動場,陸上競技場・トラック,奈良県,,,,34.5178445,135.6933037,way,463397411,
少年野球グラウンド,陸上競技場・トラック,奈良県,,,,34.5204636,135.802773,way,480009341,
運動場,陸上競技場・トラック,奈良県,,,,34.6402131,135.8051287,way,481783335,
運動場,陸上競技場・トラック,奈良県,,,,34.6220433,135.8231622,way,482455048,
中央訓練場,陸上競技場・トラック,奈良県,,,,34.7006266,135.8073848,way,510736704,
南北訓練場,陸上競技場・トラック,奈良県,,,,34.7004764,135.8051953,way,510736709,
畝傍山キャンパスグラウンド,陸上競技場・トラック,奈良県,,,,34.5011925,135.7836061,way,1360296527,
多目的広場,陸上競技場・トラック,奈良県,,,,34.7037971,135.6797729,way,1381059181,
グラウンド,陸上競技場・トラック,奈良県,,,,34.3706316,135.6949986,way,1466408280,
橋本市運動公園陸上競技場,陸上競技場・トラック,和歌山県,,,,34.3347226,135.6167792,node,2387504165,
和歌山ビッグホエール,競技場,和歌山県,,,,34.2212683,135.1908241,way,381185303,
和歌山県紀三井寺陸上競技場,陸上競技場・トラック,和歌山県,,,,34.1667112,135.1918262,way,390008423,
多目的グラウンド,陸上競技場・トラック,和歌山県,,,,33.8611032,135.1719714,way,457201204,
陸上競技場,陸上競技場・トラック,和歌山県,,,,34.2631226,135.1508939,way,478278653,
多目的グラウンド,競技場,和歌山県,,,,33.482925,135.7844905,way,483024309,
白浜中学校グランド,陸上競技場・トラック,和歌山県,,,,33.6808633,135.3527833,way,550730186,
串本古座高校 運動場,陸上競技場・トラック,和歌山県,,,,33.4623726,135.7779802,way,629048950,
紀の川市桃源郷運動公園陸上競技場,陸上競技場・トラック,和歌山県,,,,34.2219633,135.3564664,way,1330239497,
倉吉市営陸上競技場,陸上競技場・トラック,鳥取県,,,,35.4277526,133.8269101,node,4461222603,
東山体育館,陸上競技場・トラック,鳥取県,,,,35.4302461,133.3465812,node,6132187137,
陸上競技場,陸上競技場・トラック,鳥取県,,,,35.4997444,134.1833122,way,358227005,
どらパーク米子スポーツ広場,陸上競技場・トラック,鳥取県,,,,35.429755,133.3527752,way,385793572,
補助グランド,陸上競技場・トラック,鳥取県,,,,35.4296898,133.3476261,way,385793580,
養和会YAJINフィールド,陸上競技場・トラック,鳥取県,,,,35.4469125,133.3076345,way,386289664,
陸上競技場,陸上競技場・トラック,鳥取県,,,,35.5061269,133.2252661,way,671823299,
どらパーク米子陸上競技場,陸上競技場・トラック,鳥取県,,,,35.4302713,133.349457,way,1074562265,
安来運動公園陸上競技場,陸上競技場・トラック,島根県,,,,35.4101817,133.2561697,node,5557908952,
益田市陸上競技場,陸上競技場・トラック,島根県,,,,34.6863552,131.853538,way,299628894,
益田市陸上競技場,陸上競技場・トラック,島根県,,,,34.6863612,131.8534939,way,299944982,
松江市立中央小学校 校庭,陸上競技場・トラック,島根県,,,,35.46178,133.0645011,way,318172959,
三成公園陸上競技場,陸上競技場・トラック,島根県,,,,35.1954239,132.9941899,way,465563166,
旧飯石小学校体育館,競技場,島根県,,,,35.2552652,132.8712845,way,1262248771,
大東ふれあい運動場陸上競技場,陸上競技場・トラック,島根県,,,,35.3227097,132.9516367,way,1285161620,
ゲートボール場,陸上競技場・トラック,島根県,,,,35.2323444,132.9897777,way,1292988094,
ゲートボール場,陸上競技場・トラック,島根県,,,,35.2323522,132.989558,way,1292988095,
ゲートボール場,陸上競技場・トラック,島根県,,,,35.2323616,132.9893515,way,1292988096,
市営陸上競技場,陸上競技場・トラック,島根県,,,,34.6863798,131.8535275,relation,9575954,
ダンロップタイヤテストコース,陸上競技場・トラック,岡山県,,,,35.0847146,134.1845326,node,4286150566,
倉敷運動公園陸上競技場,陸上競技場・トラック,岡山県,,,,34.5894514,133.7464732,way,274205293,
岡山武道館,競技場,岡山県,,,,34.6808662,133.9137669,way,303176382,
作東中学校グラウンド,陸上競技場・トラック,岡山県,,,,35.0127751,134.2235097,way,428462961,
岡山県笠岡陸上競技場,陸上競技場・トラック,岡山県,,,,34.5040334,133.4884256,way,440550128,
総社市北公園陸上競技場テニスコート,陸上競技場・トラック,岡山県,,,,34.697098,133.7481667,way,479221749,
総社市北公園陸上競技場テニスコート,陸上競技場・トラック,岡山県,,,,34.6970215,133.7485847,way,479221750,
総社市北公園陸上競技場テニスコート,陸上競技場・トラック,岡山県,,,,34.6969817,133.7490452,way,479221751,
総社北公園陸上競技場,陸上競技場・トラック,岡山県,,,,34.6961752,133.7476476,way,479221752,
多目的広場,陸上競技場・トラック,岡山県,,,,34.7667717,134.0219761,way,500050551,
田町保育園運動場,陸上競技場・トラック,岡山県,,,,35.0636435,134.0007344,way,543261618,
中道中学校運動場,陸上競技場・トラック,岡山県,,,,35.0851628,134.0207054,way,568400824,
多目的グラウンド,陸上競技場・トラック,岡山県,,,,35.0736054,134.2009466,way,602232744,
早島町南運動広場,陸上競技場・トラック,岡山県,,,,34.6012536,133.8296979,way,606561045,
奈義町総合運動公園多目的グラウンド,陸上競技場・トラック,岡山県,奈義町,奈義町 1074,7081312,35.1199982,134.1890302,way,613263782,
妹尾小学校第2グラウンド,陸上競技場・トラック,岡山県,,,,34.6114054,133.8658232,way,626707180,
二日市スポーツ広場公園,陸上競技場・トラック,岡山県,,,,34.6445816,133.9286493,way,666460634,
補助陸上競技場,陸上競技場・トラック,岡山県,,,,34.679697,133.914368,way,737737941,
補助陸上競技場,陸上競技場・トラック,岡山県,,,,34.6797321,133.9144577,relation,4036310,
岡山県津山陸上競技場,陸上競技場・トラック,岡山県,,,,35.0823549,134.0181279,relation,17888337,
トラック,陸上競技場・トラック,広島県,,,,34.3561717,132.3032699,way,113263614,
陸上競技場,陸上競技場・トラック,広島県,,,,34.3692946,132.1969801,way,135997178,
楽々園小学校グランド,陸上競技場・トラック,広島県,,,,34.3581285,132.3536641,way,233506190,
下グラウンド,陸上競技場・トラック,広島県,,,,34.3936671,132.4101574,way,398855293,
広島県立びんご運動公園陸上競技場,陸上競技場・トラック,広島県,尾道市,尾道市 997,722-0022,34.4349345,133.175453,way,407719994,https://bingo-sportspark.com/guide.html
江田島市総合運動公園,陸上競技場・トラック,広島県,,,,34.1952695,132.4655221,way,608808867,http://www.edc.etajima.hiroshima.jp/life/lifeinfr/progl19/progl19a.html
多目的グラウンド,陸上競技場・トラック,広島県,,,,34.2562789,132.5627814,way,609224179,
多目的グラウンド,陸上競技場・トラック,広島県,,,,34.2539387,132.5623159,way,609382580,
広島工業大学高校陸上競技場,陸上競技場・トラック,広島県,,,,34.3682073,132.3770521,way,718616984,
東広島運動公園 陸上競技場,陸上競技場・トラック,広島県,,,,34.3817254,132.7286287,relation,16271371,
周南市陸上競技場,陸上競技場・トラック,山口県,,,,34.0424764,131.8284739,way,92831965,
陸上競技場,陸上競技場・トラック,山口県,,,,34.1471588,131.4647518,way,119885916,
山口きらら博記念公園スポーツ広場,競技場,山口県,,,,34.00296,131.3709879,way,238680317,
恩田運動公園陸上競技場,陸上競技場・トラック,山口県,,,,33.9453807,131.271251,way,288447992,
補助競技場,陸上競技場・トラック,山口県,,,,34.0441593,131.8265646,way,353011778,
総合グラウンド,陸上競技場・トラック,山口県,,,,34.0250932,131.8852372,way,368915746,
東部運動広場,陸上競技場・トラック,山口県,,,,33.9295326,131.2590958,way,371835031,
